Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
21794,231071.47,9277.183,6627.1359999999995,183484.81,24580.521,23549.05,136813.08,575.5504,921.4631,81868.22,1
21795,231077.0,10034.385,8257.055,159285.23,19877.504,17257.889,150967.72,305.79874,457.6494,87581.56,1
21796,231093.58,11827.221000000001,8444.288,183581.78,38325.723,21471.656000000006,233956.3,590.5378,526.09155,147128.33,0
21797,231122.73,8666.372,5574.696999999999,203763.31,35774.645,18749.367,250091.33,936.34375,640.07385,191741.08,0
21798,231126.98,8076.866,7296.11,145098.02,22545.479,19637.033,150485.11,254.64728,850.1379,39260.84,1
21799,231142.7,9878.8125,7728.735,167535.28,20897.308999999997,19852.88,137967.48,-109.83368999999999,430.0646,-33474.32,1
21800,231148.03,6539.5107,5554.593000000003,154313.16,16350.579,17050.42,125692.1,558.30896,631.94934,115798.32,1
21801,231157.66,51869.742,42901.707,158470.88,24647.104,25683.502,125782.89,1230.0896,734.47186,219518.69,0
21802,231158.28,6517.6387,5514.0819999999985,154926.95,19139.75,17792.205,140999.12,562.6924,497.18665,148341.11,1
21803,231160.14,4186.3906,5380.3135,101986.36,10990.813,11139.612,129321.19,-11.949291,316.3708,-4950.5757,0
21804,231172.34,8075.5083,6096.936,173607.38,16530.193,16498.625,131322.8,-81.78588,585.62146,-18305.064,1
21805,231177.58,5573.85,5443.8633,134201.69,12853.58,13910.608999999999,121112.195,126.34213999999999,543.3218,30479.022999999997,0
21806,231294.28,10949.399,8762.576,163782.84,4586.7485,5349.3154,112387.15,494.2995,912.50555,71001.016,0
21807,231300.38,15279.113000000001,11069.241000000002,180921.52,35634.684,30023.26,155569.69,389.80438,425.34,120121.41,0
21808,231301.8,5511.3604,5501.5967,131304.61,20517.025,20838.445,129050.3,-16.34006,331.69437,-6456.9209999999985,0
21809,231310.16,12955.233999999999,10441.65,162624.53,11027.013,9996.459,144584.45,804.5462,1021.49725,103234.23,0
21810,231320.66,9322.017,7324.1807,166824.86,22375.01,21171.705,138521.55,310.2607,373.3954,108910.0,1
21811,231328.08,12733.848999999998,9827.485999999999,169834.98,24346.08,24722.132999999998,129078.24,400.36487,488.98712,107316.984,0
21812,231335.42,6327.3213,6454.99,128479.62,16783.438000000002,17169.357,128125.86,808.9014,771.0323,137509.58,1
21813,231365.83,6575.833000000001,5824.723000000001,147974.0,22914.676,19957.436,150493.9,41.54811,397.34695,13705.388,1
21814,231392.73,2576.8054,5863.795,57598.71,16784.139,16302.336000000001,134945.73,219.4188,611.06415,47064.88,0
21815,231414.77,9950.545,8026.677,162487.89,22338.737999999998,22898.21,127869.516,319.308,310.522,134780.6,1
21816,231432.72,22703.035,18576.031000000006,160192.03,43074.984000000004,42939.395,131485.89,151.10675,823.5217,24050.201,0
21817,231433.9,7606.8574,5735.913000000001,173825.16,20002.139,20763.766,126264.2,320.7046,423.0893,99353.48,1
21818,231434.5,14197.323,13031.671999999999,142796.08,28217.166,27045.09,136752.38,319.36843999999996,542.9783,77093.805,0
21819,231446.64,7664.3257,6027.4033,166668.53,24186.842,20255.396,156512.25,394.52588,428.2147,120760.21,1
21820,231464.9,11033.553,8215.879,176023.75,30125.29,28176.139,140139.22,354.7632,608.0930000000002,76467.78,1
21821,231468.05,7279.9230000000025,6938.9824,137512.1,27463.58,25673.379,140211.62,580.42126,529.1728,143765.84,1
21822,231468.94,9061.306,5506.49,215687.92,15329.42,8630.888,232798.5,339.69995,659.96564,67465.87,1
