,area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter,mean_yfp_corr,mean_mch_corr,total_mch,appx_activators,fold_change
3821,563.0,0.31916093183434463,114.57726465364121,426.10834813499116,2.0,dilution,0.0,4.0,27yfp,3.118167466050977,29.13102339273655,16400.766170110677,2.7334610283517797,1.979013555037859
3822,385.0,0.2405254115354369,115.12727272727273,376.1298701298701,2.0,dilution,0.0,4.0,27yfp,3.668175539682494,-20.847454612384524,-8026.270025768042,-1.3377116709613404,2.328088274387534
3823,752.0,0.21571435040106104,113.52792553191489,403.30186170212767,2.0,dilution,0.0,4.0,27yfp,2.0688283443246576,6.324536959873058,4756.051793824539,0.7926752989707565,1.313027405051533
3824,436.0,0.2699326247878196,110.5711009174312,384.60779816513764,2.0,dilution,0.0,4.0,27yfp,-0.8879962701590358,-12.369526577116972,-5393.113587623,-0.8988522646038334,-0.5635863610922116
3825,343.0,0.3141402447873755,117.7463556851312,396.7755102040816,2.0,dilution,0.0,4.0,27yfp,6.287258497540975,-0.20181453817298234,-69.22238659333294,-0.011537064432222157,3.9903468707594865
3826,458.0,0.28599741120556754,113.98689956331877,417.9978165938865,2.0,dilution,0.0,4.0,27yfp,2.527802375728541,21.020491851631903,9627.385268047412,1.6045642113412353,1.6043253675400582
3827,529.0,0.24986700160176575,122.93194706994328,409.4971644612476,2.0,dilution,0.0,4.0,27yfp,11.472849882353046,12.519839718993012,6622.995211347304,1.1038325352245506,7.28149648127975
3828,529.0,0.2387902829097697,111.85066162570887,390.3383742911153,2.0,dilution,0.0,4.0,27yfp,0.3915644381186354,-6.638950451139294,-3512.004788652687,-0.5853341314421144,0.2485149816821589
3829,421.0,0.23865758980122684,114.22565320665085,372.9762470308789,2.0,dilution,0.0,4.0,27yfp,2.7665560190606158,-24.00107771137573,-10104.45371648918,-1.6840756194148634,1.7558556177954259
3830,919.0,0.19281017966412345,127.54189336235036,409.34711643090316,2.0,dilution,0.0,4.0,27yfp,16.082796174760134,12.369791688648547,11367.838561868015,1.8946397603113359,10.207300274693134
3831,393.0,0.24531198183182684,112.51653944020357,373.0305343511449,2.0,dilution,0.0,4.0,27yfp,1.0574422526133418,-23.946790391109687,-9411.088623706108,-1.5685147706176845,0.6711289802025531
3832,321.0,0.35607985264646913,116.6386292834891,409.75077881619933,2.0,dilution,0.0,4.0,27yfp,5.179532095898864,12.77345407394472,4100.278757736255,0.6833797929560426,3.2873039495595604
3833,402.0,0.3098210457100125,112.89552238805972,405.2014925373134,2.0,dilution,0.0,4.0,27yfp,1.4364252004694862,8.224167795058804,3306.115453613639,0.5510192422689398,0.9116588424056803
3834,436.0,0.2352929416274173,121.97935779816515,376.8256880733945,2.0,dilution,0.0,4.0,27yfp,10.520260610574923,-20.151636668860135,-8786.113587623018,-1.4643522646038363,6.676914751222751
3835,923.0,0.2182830624870109,124.05525460455038,413.98266522210173,2.0,dilution,0.0,4.0,27yfp,12.596157416960153,17.00534047984712,15695.929262898891,2.6159882104831484,7.9944283111660415
3836,397.0,0.32360042439484743,118.70528967254408,415.58186397984883,2.0,dilution,0.0,4.0,27yfp,7.246192484953852,18.604539237594224,7386.002077324907,1.2310003462208179,4.598955414122937
3837,303.0,0.3353563636611499,114.17491749174916,374.88778877887785,2.0,dilution,0.0,4.0,27yfp,2.7158203041589246,-22.08953596337676,-6693.1293969031585,-1.1155215661505264,1.7236550805862607
3838,315.0,0.4926185967044214,111.25714285714285,413.1936507936508,2.0,dilution,0.0,4.0,27yfp,-0.20195433044737854,16.21632605139621,5108.142706189806,0.8513571176983009,-0.1281747570665671
3839,377.0,0.326278729930685,119.50663129973476,433.3395225464191,2.0,dilution,0.0,4.0,27yfp,8.047534112144533,36.36219780416451,13708.54857217002,2.28475809536167,5.107544500402796
3840,784.0,0.19114270302992664,109.33035714285714,381.2831632653061,2.0,dilution,0.0,4.0,27yfp,-2.1287400447330924,-15.694161476948523,-12304.22259792764,-2.0507037663212735,-1.3510516832548518
3841,338.0,0.40145115831115147,110.98520710059172,398.2781065088757,2.0,dilution,0.0,4.0,27yfp,-0.47389008699850876,1.3007817666210713,439.6642371179221,0.07327737285298701,-0.30076476519583667
3842,720.0,0.4726195470939098,113.85,399.4930555555555,2.0,dilution,0.0,4.0,27yfp,2.390902812409763,2.515730813300877,1811.3261855766314,0.30188769759610523,1.5174390490737375
3843,297.0,0.3519366184837362,111.47474747474749,366.56228956228966,2.0,dilution,0.0,4.0,27yfp,0.015650287157257026,-30.415035179964946,-9033.265448449589,-1.5055442414082647,0.009932798915278089
3844,272.0,0.3467839309862797,110.8125,365.9558823529412,2.0,dilution,0.0,4.0,27yfp,-0.6465971875902312,-31.021442389313393,-8437.832329893243,-1.4063053883155405,-0.41037712464847614
3845,382.0,0.2639773071429975,111.41884816753927,427.67539267015707,2.0,dilution,0.0,4.0,27yfp,-0.040249020050964646,30.698067927902457,11726.661948458739,1.9544436580764566,-0.025544925705586658
3846,388.0,0.46073424181304,110.16494845360823,485.6469072164949,2.0,dilution,0.0,4.0,27yfp,-1.2941487339819986,88.66958247424031,34403.79800000524,5.733966333334207,-0.8213599540979846
3847,415.0,0.3381955407442407,110.66265060240966,405.0554216867469,2.0,dilution,0.0,4.0,27yfp,-0.7964465851805755,8.078096944492302,3352.4102319643052,0.5587350386607175,-0.5054823402195698
3848,427.0,0.3689912944830816,111.74707259953163,398.43091334894615,2.0,dilution,0.0,4.0,27yfp,0.2879754119414031,1.4535886066915396,620.6823350572874,0.10344705584288125,0.1827699281563638
3849,482.0,0.3006741212886309,111.49377593360997,411.60995850622413,2.0,dilution,0.0,4.0,27yfp,0.034678746019736195,14.632633763969523,7052.9294742333095,1.1754882457055515,0.022009628793827955
3850,415.0,0.33851092285416784,121.67469879518072,375.26265060240956,2.0,dilution,0.0,4.0,27yfp,10.215601607590486,-21.714674139845044,-9011.589768035694,-1.501931628005949,6.483556215116255
3851,402.0,0.32820079265278723,109.9452736318408,354.3980099502488,2.0,dilution,0.0,4.0,27yfp,-1.5138235557494255,-42.57931479200579,-17116.884546386325,-2.8528140910643875,-0.9607814106783273
3852,446.0,0.32507557505032103,119.11659192825114,400.04260089686096,2.0,dilution,0.0,4.0,27yfp,7.657494740660908,3.0652761546063516,1367.1131649544327,0.22785219415907212,4.85999743579882
3853,287.0,0.4575180384244854,110.68989547038328,374.0871080139372,2.0,dilution,0.0,4.0,27yfp,-0.7692017172069541,-22.890216728317398,-6569.492201027093,-1.0949153668378488,-0.48819078560871415
3854,361.0,0.3523878170461748,126.43490304709141,379.6675900277008,2.0,dilution,0.0,4.0,27yfp,14.975805859501179,-17.309734714553827,-6248.814231953931,-1.0414690386589884,9.50472452690381
3855,400.0,0.3647217853263386,110.0175,359.11,2.0,dilution,0.0,4.0,27yfp,-1.441597187590233,-37.867324742254596,-15146.929896901838,-2.524488316150306,-0.9149413577708354
3856,455.0,0.31472835786976905,132.30769230769232,394.0197802197802,2.0,dilution,0.0,4.0,27yfp,20.84859512010209,-2.957544522474393,-1345.682757725849,-0.22428045962097481,13.232019381701697
3857,623.0,0.2818817255330712,109.35152487961477,384.91011235955057,2.0,dilution,0.0,4.0,27yfp,-2.1075723079754596,-12.067212382704042,-7517.873314424618,-1.2529788857374364,-1.337617113614536
3858,498.0,0.2692237371109956,119.43373493975905,400.6566265060241,2.0,dilution,0.0,4.0,27yfp,7.974637752168817,3.6793017637695016,1832.2922783572117,0.3053820463928686,5.061279222454925
3859,852.0,0.2365502103503651,110.81103286384977,421.64436619718316,2.0,dilution,0.0,4.0,27yfp,-0.6480643237404564,24.66704145492855,21016.319319599126,3.5027198865998543,-0.4113082748705195
3860,525.0,0.3831647416803626,111.0895238095238,393.3714285714285,2.0,dilution,0.0,4.0,27yfp,-0.3695733780664341,-3.6058961708260995,-1893.0954896837022,-0.3155159149472837,-0.23455787180695553
3861,615.0,0.2461152936246105,140.37723577235772,410.860162601626,2.0,dilution,0.0,4.0,27yfp,28.91813858476749,13.882837859371364,8537.945283513389,1.4229908805855649,18.35353260169721
3862,872.0,0.19413316228110605,112.66284403669724,379.64105504587167,2.0,dilution,0.0,4.0,27yfp,1.2037468491070058,-17.336269696382942,-15117.227175245926,-2.5195378625409877,0.7639844098026809
3863,404.0,0.2797805143490756,111.23762376237623,404.0767326732673,2.0,dilution,0.0,4.0,27yfp,-0.22147342521400049,7.099407931012706,2868.1608041291333,0.47802680068818887,-0.14056297981142654
3864,800.0,0.22961777526310415,111.13625,409.85125,2.0,dilution,0.0,4.0,27yfp,-0.32284718759022724,12.873925257745384,10299.140206196307,1.7165233676993845,-0.20490206744927433
3865,590.0,0.2451924125222058,110.13050847457629,378.5949152542372,2.0,dilution,0.0,4.0,27yfp,-1.3285887130139429,-18.3824094880174,-10845.621597930267,-1.8076035996550446,-0.8432180441722024
3866,707.0,0.26099822492275143,111.52050919377652,431.57991513437065,2.0,dilution,0.0,4.0,27yfp,0.061412006186287726,34.60259039211604,24464.03140722604,4.077338567871007,0.03897648025898086
3867,507.0,0.2871222491615419,118.34516765285996,403.8303747534517,2.0,dilution,0.0,4.0,27yfp,6.886070465269725,6.85305001119707,3474.4963556769144,0.5790827259461524,4.370396054761432
3868,416.0,0.3209761728974862,113.18269230769229,401.71875,2.0,dilution,0.0,4.0,27yfp,1.7235951201020612,4.741425257745391,1972.4329072220826,0.3287388178703471,1.093917547154384
3869,611.0,0.24427488773697226,128.96890343698854,409.7430441898527,2.0,dilution,0.0,4.0,27yfp,17.50980624939831,12.765719447598087,7799.854582482431,1.299975763747072,11.112983600438657
3870,683.0,0.2732009248528426,190.42752562225482,406.5007320644217,2.0,dilution,0.0,4.0,27yfp,78.96842843466459,9.523407322167088,6504.487201040121,1.0840812001733535,50.11904972831995
3871,661.0,0.2263679653618471,127.33282904689864,412.2042360060514,2.0,dilution,0.0,4.0,27yfp,15.873731859308407,15.226911263796808,10064.98834536969,1.677498057561615,10.074613009285397
3872,670.0,0.12922626184029898,129.91641791044776,414.4865671641792,2.0,dilution,0.0,4.0,27yfp,18.45732072285753,17.50924242192457,11731.19242268946,1.9551987371149102,11.714344498140905
3873,672.0,0.22220353609908766,109.9761904761905,378.43303571428567,2.0,dilution,0.0,4.0,27yfp,-1.4829067113997354,-18.544289027968944,-12461.76222679513,-2.0769603711325217,-0.9411593555086862
3874,476.0,0.2971387866167161,112.45798319327731,411.5042016806723,2.0,dilution,0.0,4.0,27yfp,0.9988860056870834,14.526876938417672,6914.793422686812,1.152465570447802,0.633964970359948
3875,367.0,0.2537264196217596,124.59400544959128,437.0108991825613,2.0,dilution,0.0,4.0,27yfp,13.134908262001048,40.033574440306666,14692.321819592546,2.448720303265424,8.336358382829037
3876,343.0,0.3345999184365923,115.6268221574344,417.4606413994169,2.0,dilution,0.0,4.0,27yfp,4.167724969844173,20.483316657162277,7025.777613406661,1.1709629355677769,2.6451383060054443
3877,818.0,0.25149441096786235,168.93031784841077,454.27139364303184,2.0,dilution,0.0,4.0,27yfp,57.471220660820535,57.29406890077723,46866.548360835775,7.811091393472629,36.47537406205376
3878,416.0,0.2880169470264494,112.75480769230771,404.375,2.0,dilution,0.0,4.0,27yfp,1.2957105047174764,7.397675257745391,3077.4329072220826,0.5129054845370138,0.8223511662407007
3879,338.0,0.3096896143936968,123.75443786982248,427.8343195266272,2.0,dilution,0.0,4.0,27yfp,12.29534068223225,30.856994784372603,10429.66423711794,1.73827737285299,7.803508355105216
3880,555.0,0.18359286275371609,111.16756756756756,401.5927927927928,2.0,dilution,0.0,4.0,27yfp,-0.291529620022672,4.6154680505381975,2561.5847680486995,0.42693079467478323,-0.18502568447697104
3881,324.0,0.33613472896398544,113.679012345679,399.9691358024691,2.0,dilution,0.0,4.0,27yfp,2.2199151580887673,2.991811060214502,969.3467835094987,0.16155779725158312,1.4089179740097575
3882,509.0,0.2881518783914791,115.23379174852651,421.76817288801567,2.0,dilution,0.0,4.0,27yfp,3.7746945609362825,24.79084814576106,12618.54170619238,2.1030902843653965,2.39569291372321
3883,682.0,0.18929656654912272,116.72873900293257,415.01173020527864,2.0,dilution,0.0,4.0,27yfp,5.269641815342339,18.03440546302403,12299.464525782389,2.049910754297065,3.34449406463864
3884,722.0,0.256904588141062,113.73961218836563,412.15235457063716,2.0,dilution,0.0,4.0,27yfp,2.280515000775395,15.175029828382549,10956.3715360922,1.8260619226820334,1.4473789968431083
3885,290.0,0.3859156291449435,123.57931034482759,414.77931034482765,2.0,dilution,0.0,4.0,27yfp,12.120213157237359,17.80198560257304,5162.575824746182,0.8604293041243636,7.6923598200767085
3886,551.0,0.2718502724951428,110.54083484573505,395.5970961887477,2.0,dilution,0.0,4.0,27yfp,-0.9182623418551827,-1.3802285535069245,-760.5059329823155,-0.1267509888303859,-0.5827953890859131
3887,261.0,0.3324583965215511,123.22605363984673,409.34099616858236,2.0,dilution,0.0,4.0,27yfp,11.766956452256494,12.363671426327755,3226.918242271544,0.5378197070452573,7.468157683669159
3888,546.0,0.2579183894168389,111.35897435897436,397.61355311355317,2.0,dilution,0.0,4.0,27yfp,-0.10012282861586641,0.6362283712985572,347.38069072901226,0.05789678178816871,-0.06354515501711437
3889,470.0,0.30834349013626833,114.8063829787234,410.6595744680851,2.0,dilution,0.0,4.0,27yfp,3.3472857911331744,13.682249725830502,6430.657371140336,1.0717762285233894,2.124428538672297
3890,461.0,0.3189572820760982,114.05422993492408,377.8655097613883,2.0,dilution,0.0,4.0,27yfp,2.5951327473338495,-19.111814980866313,-8810.54670617937,-1.468424451029895,1.6470580685650593
3891,642.0,0.22844059898985256,112.70093457943923,425.29906542056085,2.0,dilution,0.0,4.0,27yfp,1.2418373918490033,28.32174067830624,18182.557515472607,3.030426252578768,0.788159410416304
3892,593.0,0.2800317497706481,109.53625632377741,404.66273187183816,2.0,dilution,0.0,4.0,27yfp,-1.922840863812823,7.685407129583552,4557.446427843047,0.7595744046405078,-1.2203732400830813
3893,464.0,0.4015787765474652,109.32543103448276,446.00646551724134,2.0,dilution,0.0,4.0,27yfp,-2.1336661531074697,49.02914077498673,22749.52131959384,3.7915868865989735,-1.3541781462664182
3894,442.0,0.3218207607772371,116.91402714932129,419.72850678733033,2.0,dilution,0.0,4.0,27yfp,5.454929961731054,22.751182045075723,10056.02246392347,1.6760037439872448,3.4620912614805075
3895,776.0,0.21511063318808446,110.51546391752579,407.4471649484536,2.0,dilution,0.0,4.0,27yfp,-0.9436332700644385,10.469840206198967,8124.596000010399,1.3540993333350664,-0.5988976066148509
3896,613.0,0.22670586295051615,110.43556280587276,381.08809135399673,2.0,dilution,0.0,4.0,27yfp,-1.023534381717468,-15.889233388257878,-9740.100067002079,-1.6233500111670132,-0.6496086042586682
3897,556.0,0.2868041959666963,109.95323741007195,399.58812949640287,2.0,dilution,0.0,4.0,27yfp,-1.5058597775182818,2.610804754148262,1451.6074433064337,0.24193457388440562,-0.9557270236897065
3898,379.0,0.2925080852095735,115.91029023746702,377.17678100263845,2.0,dilution,0.0,4.0,27yfp,4.451193049876792,-19.80054373961616,-7504.406077314525,-1.2507343462190874,2.82504755684359
3899,329.0,0.30175892090756395,114.96960486322187,377.37689969604867,2.0,dilution,0.0,4.0,27yfp,3.5105076756316436,-19.60042504620594,-6448.5398402017545,-1.0747566400336257,2.228020897138657
3900,246.0,0.3371822330536373,112.3739837398374,378.18699186991864,2.0,dilution,0.0,4.0,27yfp,0.9148865522471681,-18.790332872335966,-4622.421886594648,-0.7704036477657746,0.5806528699730196
3901,614.0,0.2185767261650742,112.35667752442995,378.5211726384365,2.0,dilution,0.0,4.0,27yfp,0.8975803368397237,-18.456152103818113,-11332.077391744322,-1.8886795652907205,0.5696690997776642
3902,412.0,0.24471942009356254,113.33495145631069,389.75485436893206,2.0,dilution,0.0,4.0,27yfp,1.8758542687204596,-7.222470373322551,-2975.6577938088913,-0.4959429656348152,1.1905521642091077
3903,243.0,0.33254531234406004,113.6872427983539,376.7407407407408,2.0,dilution,0.0,4.0,27yfp,2.2281456107636757,-20.23658400151379,-4917.4899123678515,-0.8195816520613086,1.4141416117986445
3904,686.0,0.2846168785841801,110.58892128279885,426.4256559766764,2.0,dilution,0.0,4.0,27yfp,-0.8701759047913811,29.4483312344218,20201.555226813354,3.366925871135559,-0.5522762743177576
3905,791.0,0.19293500914953296,113.8394437420986,396.8773704171935,2.0,dilution,0.0,4.0,27yfp,2.380346554508364,-0.09995432506110546,-79.06387112333442,-0.013177311853889071,1.5107392878502643
3906,420.0,0.32372473997277595,109.59523809523809,416.65476190476187,2.0,dilution,0.0,4.0,27yfp,-1.8638590923521434,19.67743716250726,8264.52360825305,1.3774206013755084,-1.1829391617368474
3907,366.0,0.3361144410932284,110.66666666666669,433.69945355191254,2.0,dilution,0.0,4.0,27yfp,-0.7924305209235456,36.72212880965793,13440.299144334804,2.240049857389134,-0.5029334567201755
3908,517.0,0.2551508830414733,113.68665377176016,400.24951644100577,2.0,dilution,0.0,4.0,27yfp,2.227556584169932,3.2721916987511577,1691.7231082543485,0.28195385137572476,1.4137677731174356
3909,357.0,0.2910238823750605,116.35854341736696,376.1820728291317,2.0,dilution,0.0,4.0,27yfp,4.8994462297767285,-20.79525191312291,-7423.904932984879,-1.2373174888308132,3.1095412951591497
3910,536.0,0.19825864214758304,113.32462686567163,388.9682835820896,2.0,dilution,0.0,4.0,27yfp,1.8655296780814012,-8.009041160164998,-4292.846061848439,-0.7154743436414065,1.1839994357083545
3911,334.0,0.2724784829053153,122.22155688622757,391.0059880239521,2.0,dilution,0.0,4.0,27yfp,10.762459698637343,-5.971336718302496,-1994.4264639130336,-0.33240441065217224,6.8306317287462095
3912,258.0,0.3288175844673168,115.16666666666669,385.5503875968992,2.0,dilution,0.0,4.0,27yfp,3.7075694790764544,-11.426937145355396,-2948.149783501692,-0.491358297250282,2.353090504349776
3913,375.0,0.3053745390543057,115.00533333333334,422.12266666666665,2.0,dilution,0.0,4.0,27yfp,3.5462361457431086,25.145341924412037,9429.503221654513,1.5715838702757523,2.2506967564121494
3914,550.0,0.24858613729800366,117.00545454545454,420.78181818181815,2.0,dilution,0.0,4.0,27yfp,5.546357357864309,23.804493439563544,13092.47139175995,2.182078565293325,3.5201176690482434
3915,468.0,0.30744135875140405,115.41452991452992,420.90170940170935,2.0,dilution,0.0,4.0,27yfp,3.9554327269396907,23.924384659454745,11196.61202062482,1.86610200343747,2.510402365453337
3916,241.0,0.4538330314745584,115.41908713692945,417.5103734439834,2.0,dilution,0.0,4.0,27yfp,3.959989949339217,20.533048701728774,4948.464737116635,0.8247441228527724,2.513294706868664
3917,300.0,0.3117785898775809,114.11333333333332,384.32666666666665,2.0,dilution,0.0,4.0,27yfp,2.6542361457430843,-12.650658075587955,-3795.197422676387,-0.6325329037793979,1.6845693401289346
3918,373.0,0.2873523122493206,112.19571045576409,381.97050938337804,2.0,dilution,0.0,4.0,27yfp,0.7366132681738549,-15.006815358876565,-5597.542128860959,-0.9329236881434931,0.46750780976590567
3919,459.0,0.3738253088630356,112.8562091503268,429.8910675381264,2.0,dilution,0.0,4.0,27yfp,1.3971119627365738,32.91374279587177,15107.407943305143,2.5179013238841903,0.8867078315273609
3920,490.0,0.3389664675936477,110.22448979591834,417.6183673469388,2.0,dilution,0.0,4.0,27yfp,-1.2346073916718865,20.641042604684174,10114.110876295244,1.6856851460492075,-0.7835707318064405
3921,731.0,0.19645690112524086,110.187414500684,422.890560875513,2.0,dilution,0.0,4.0,27yfp,-1.2716826869062317,25.91323613325841,18942.575613411896,3.157095935568649,-0.80710138326267
3922,481.0,0.3160322656429169,112.29937629937629,428.7422037422037,2.0,dilution,0.0,4.0,27yfp,0.8402791117860602,31.764878999949076,15278.906798975506,2.5464844664959174,0.5333016171661255
3923,507.0,0.2618873219029998,110.42800788954635,372.7297830374753,2.0,dilution,0.0,4.0,27yfp,-1.0310892980438808,-24.247541704779337,-12293.503644323124,-2.048917274053854,-0.6544034980480268
3924,385.0,0.3534757109751047,109.59220779220779,414.7194805194805,2.0,dilution,0.0,4.0,27yfp,-1.8668893953824437,17.74215577722589,6830.729974231967,1.1384549957053278,-1.1848624101954788
3925,550.0,0.25967832495746695,110.6509090909091,374.9127272727273,2.0,dilution,0.0,4.0,27yfp,-0.8081880966811354,-22.064597469527314,-12135.528608240023,-2.022588101373337,-0.5129343487050759
3926,351.0,0.36505940888456095,110.09401709401709,423.7122507122507,2.0,dilution,0.0,4.0,27yfp,-1.365080093573141,26.734925969996084,9383.959015468625,1.5639931692447708,-0.8663781013387784
3927,878.0,0.18988332558540216,110.16287015945329,422.70387243735763,2.0,dilution,0.0,4.0,27yfp,-1.29622702813694,25.726547695103022,22587.908876300455,3.764651479383409,-0.8226789891879099
3928,607.0,0.1934568483193457,110.14662273476112,396.42174629324546,2.0,dilution,0.0,4.0,27yfp,-1.3124744528291075,-0.5555784490091469,-337.23611854855216,-0.05620601975809202,-0.8329907745715789
3929,449.0,0.3278474752848313,109.02449888641424,416.0,2.0,dilution,0.0,4.0,27yfp,-2.4345983011759955,19.02267525774539,8541.18119072768,1.4235301984546134,-1.545171351941965
3930,374.0,0.4154221206243727,109.05080213903744,418.7860962566845,2.0,dilution,0.0,4.0,27yfp,-2.4082950485527874,21.808771514429907,8156.480546396785,1.3594134243994642,-1.5284774142206408
3931,611.0,0.3015335964953199,109.48445171849428,422.2929623567922,2.0,dilution,0.0,4.0,27yfp,-1.9746454690959467,25.315637614537593,15467.854582482469,2.577975763747078,-1.253252172079164
3932,643.0,0.26749489876583266,119.9642301710731,416.86780715396577,2.0,dilution,0.0,4.0,27yfp,8.505132983482866,19.89048241171116,12789.580190730278,2.1315966984550463,5.397969687314096
3933,728.0,0.2496615148694585,164.04945054945054,443.4148351648352,2.0,dilution,0.0,4.0,27yfp,52.59035336186031,46.4375104225806,33806.507587638676,5.634417931273113,33.37762429391305
3934,287.0,0.3936460205874415,114.25087108013938,416.49128919860635,2.0,dilution,0.0,4.0,27yfp,2.791773892549145,19.513964456351744,5600.507798972951,0.9334179664954918,1.7718606957799747
3935,742.0,0.3357015815695811,114.35849056603772,410.92318059299186,2.0,dilution,0.0,4.0,27yfp,2.899393378447485,13.945855850737246,10347.825041247037,1.7246375068745061,1.8401637692030166
3936,885.0,0.18577538234978172,111.52316384180791,378.4700564971752,2.0,dilution,0.0,4.0,27yfp,0.0640666542176831,-18.507268245079388,-16378.932396895258,-2.7298220661492096,0.04066131101139693
3937,547.0,0.2584344767415044,112.12248628884826,419.926873857404,2.0,dilution,0.0,4.0,27yfp,0.6633891012580335,22.94954911514941,12553.403365986727,2.0922338943311214,0.4210344819345787
3938,587.0,0.20122507844653845,132.60136286201023,404.396933560477,2.0,dilution,0.0,4.0,27yfp,21.142265674420003,7.4196088182224,4355.310376296549,0.7258850627160915,13.418403857211175
3939,385.0,0.35261399252891074,110.7974025974026,422.41038961038964,2.0,dilution,0.0,4.0,27yfp,-0.6616945901876363,25.433064868135034,9791.729974231988,1.6319549957053314,-0.419959023219167
3940,277.0,0.4080622054909672,115.96750902527077,407.46209386281583,2.0,dilution,0.0,4.0,27yfp,4.508411837680541,10.484769120561225,2904.2810463954593,0.4840468410659099,2.861362718841564
3941,411.0,0.21195237800292294,113.27980535279804,391.676399026764,2.0,dilution,0.0,4.0,27yfp,1.8207081652078045,-5.300925715490621,-2178.680469066645,-0.3631134115111075,1.1555524768775995
3942,440.0,0.2271082373328485,113.20681818181818,393.1818181818182,2.0,dilution,0.0,4.0,27yfp,1.7477209942279472,-3.795506560436422,-1670.0228865920258,-0.27833714776533763,1.1092295637288925
3943,501.0,0.2703163528181521,111.37724550898204,394.0998003992017,2.0,dilution,0.0,4.0,27yfp,-0.08185167860818865,-2.877524343052926,-1441.639695869516,-0.24027328264491932,-0.05194896785750746
3944,622.0,0.2817088756771989,114.69453376205787,406.78617363344046,2.0,dilution,0.0,4.0,27yfp,3.2354365744676414,9.808848891185846,6101.1040103175965,1.0168506683862661,2.0534409736003707
3945,659.0,0.2635562798646171,110.6236722306525,395.1320182094082,2.0,dilution,0.0,4.0,27yfp,-0.8354249569377288,-1.8453065328463936,-1216.0570051457735,-0.20267616752429557,-0.5302208210422191
3946,413.0,0.2860172661632393,110.25423728813558,398.79176755447935,2.0,dilution,0.0,4.0,27yfp,-1.2048598994546467,1.8144428122247405,749.3648814488179,0.12489414690813631,-0.7646908316832897
3947,793.0,0.2130409646395557,117.94073139974779,425.51071878940735,2.0,dilution,0.0,4.0,27yfp,6.481634212157559,28.53339404715274,22626.98147939212,3.771163579898687,4.1137116926250545
3948,359.0,0.3722861610728272,111.35376044568243,413.4596100278552,2.0,dilution,0.0,4.0,27yfp,-0.10533674190780573,16.482285285600597,5917.140417530614,0.9861900695884357,-0.06685427974882989
3949,486.0,0.2747805163431344,113.58847736625515,420.1049382716049,2.0,dilution,0.0,4.0,27yfp,2.129380178664917,23.1276135293503,11240.020175264246,1.8733366958773743,1.3514579583320927
3950,886.0,0.18594942538416476,114.90519187358915,419.9469525959368,2.0,dilution,0.0,4.0,27yfp,3.446094685998915,22.969627853682198,20351.090278362426,3.391848379727071,2.1871397767397185
3951,384.0,0.25242459763047786,131.92447916666666,427.26302083333326,2.0,dilution,0.0,4.0,27yfp,20.465381979076426,30.28569609107865,11629.707298974201,1.9382845498290335,12.988804734375881
3952,487.0,0.2403913561284648,112.49281314168378,434.1170431211499,2.0,dilution,0.0,4.0,27yfp,1.0337159540935517,37.13971837889528,18087.042850522,3.0145071417536666,0.65607056307366
3953,671.0,0.2384655540596963,111.2414307004471,406.7928464977645,2.0,dilution,0.0,4.0,27yfp,-0.2176664871431342,9.815521755509906,6586.215097947147,1.0977025163245244,-0.13814682284504795
3954,445.0,0.2921261946901114,115.32808988764044,416.30561797752813,2.0,dilution,0.0,4.0,27yfp,3.868992700050214,19.32829323527352,8601.090489696717,1.4335150816161195,2.455541301455142
3955,374.0,0.4436130183541628,110.52406417112302,395.6764705882353,2.0,dilution,0.0,4.0,27yfp,-0.9350330164672158,-1.300854154019305,-486.5194536032201,-0.08108657560053668,-0.5934392665381962
3956,324.0,0.3361359085191324,133.75617283950618,427.7592592592592,2.0,dilution,0.0,4.0,27yfp,22.297075651915947,30.781934517004572,9973.346783509482,1.6622244639182469,14.15132940525808
3957,538.0,0.2435008851835123,114.61895910780669,441.45167286245356,2.0,dilution,0.0,4.0,27yfp,3.159861920216457,44.474348120198954,23927.199288667038,3.987866548111173,2.0054758572912688
3958,261.0,0.4532542736410028,128.37164750957857,421.5632183908046,2.0,dilution,0.0,4.0,27yfp,16.912550321988334,24.585893648549984,6416.918242271546,1.0694863737119242,10.733921991644447
3959,362.0,0.2939762379683461,131.22375690607734,432.6381215469613,2.0,dilution,0.0,4.0,27yfp,19.76465971848711,35.660796804706706,12909.208443303827,2.151534740550638,12.544075941865172
3960,530.0,0.3003867569942101,112.52641509433964,379.6981132075471,2.0,dilution,0.0,4.0,27yfp,1.067317906749409,-17.279211534707485,-9157.982113394968,-1.5263303522324947,0.6773967812789636
3961,425.0,0.32787546710807924,112.01882352941178,372.0141176470588,2.0,dilution,0.0,4.0,27yfp,0.5597263418215448,-24.9632070951958,-10609.363015458215,-1.7682271692430358,0.35524263197430267
3962,417.0,0.30465104437353635,114.92086330935251,372.40527577937655,2.0,dilution,0.0,4.0,27yfp,3.461766121762281,-24.572048962878057,-10246.54441752015,-1.707757402920025,2.19708599808295
3963,847.0,0.2604135535617554,113.94805194805195,466.27390791027153,2.0,dilution,0.0,4.0,27yfp,2.4889547604617235,69.29658316801692,58694.205943310335,9.782367657218389,1.579669874199512
